kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
020533,TK ABC KLAPANUNGGAL,https://dapo.kemdikbud.go.id/sekolah/B6E5B87C97DC9964D4D4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0aa65b60-ebbb-4417-a2b8-1e1f4bbaae17,31 Dec 2022 17:13:50,C,Kurikulum 2013,69939914,Swasta,TK,Yayasan,1,2015-07-03,421.1/504-Disdik/2015,2015-11-18,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69939914 TK ABC KLAPANUNGGAL,,,,,,,Jl. Bojong Kp. Palahlar Perum Bumi Kahuripan Indah Block D.9 No.15,19 / 8,Palahlar,Cikahuripan,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16710,-5,114,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2,,,,,,,,,,,,,,,,,,
020533,TK ANANDITA,https://dapo.kemdikbud.go.id/sekolah/04D4A8CA55D317EDBDFC,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/1c266591-28e4-4152-8f44-e5188862ad75,10 Feb 2023 18:35:54,,Kurikulum 2013,69933425,Swasta,TK,Yayasan,001/YPRK/07/2015,2015-07-04,421.1/507-Disdik/2015,2015-11-18,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69933425 TK ANANDITA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,Perum Bumi Kahuripan Indah Blok A1 No.03 RT.001/017,1 / 17,cikahuripan,Cikahuripan,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16871,-5,114,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,55,26,29,4.0,3,0.0,0,0.0,0,0.0,0,2.0,1,1.0,1,0.0,0,0.0,0,2.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1,,,,,,,,,,,,,,,,,,
020533,TK AT-TAMIM,https://dapo.kemdikbud.go.id/sekolah/4880A4499FD6D11C3F64,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/607fb0fa-1eb7-4e04-9680-ddd4f1ec1c22,29 Jan 2023 23:08:58,C,Kurikulum 2013,69918416,Swasta,TK,Yayasan,003/YGA/VII/2010,2010-07-01,421.1/557-Disdik/2015,2015-04-24,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69918416 TK AT TAMIM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Perum Grand  Kahuripan Cluster Singgalang Blok JG No.15,14 / 11,klapanunggal,Kelapa Nunggal,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16820,-6,106,5,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,84,43,41,5.0,5,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020533,TK BAKTI IBU,https://dapo.kemdikbud.go.id/sekolah/4B5A1B83261031335C2A,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/197bf086-452c-4b04-b7f7-032fdcda79f5,22 Mar 2023 10:06:09,B,Kurikulum 2013,69933433,Swasta,TK,Yayasan,001/YBI/07/2015,2015-07-05,421.1/506-Disdik/2015,2015-11-18,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69933433 TK BAKTI IBU,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,900,Telkomsel Flash,Perum Grand Kahuripan Jl.Mahameru Blok NC No.12B RT.017/012,17 / 12,klapanunggal,Kelapa Nunggal,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16871,-6,106,6,6,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,106,47,59,6.0,6,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020533,TK CITRA BANGSA,https://dapo.kemdikbud.go.id/sekolah/CA00462939D92117FFAE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9a24da9b-d59a-4c46-9b2f-046b308a5953,27 Jan 2023 10:05:21,C,Kurikulum 2013,69868528,Swasta,TK,Yayasan,22/SK/YCB/VI/2001,2001-06-01,421.1/949/DISDIK/2002,2002-05-28,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69868528 TK CITRA BANGSA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1350,Tidak Ada,JL. PLAMBOYAN,27 / 11,,Cikahuripan,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,,-6,106,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,37,24,13,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020533,TK FATIMAH AZZAHRA II,https://dapo.kemdikbud.go.id/sekolah/EC0E2CA1D1CC1C4A4263,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2dcb0417-5626-42db-b7cc-b21aa95eb7ca,,,,69868524,Swasta,TK,Pemerintah Pusat,003/YUK-FAZ/VI/2010,2010-07-16,421.1/505-Disdik/2012,2012-10-23,Tidak ada,nama_bank,cabang,rek_atas_nama,,,,,,,PAPANDAYAN,/,,Kelapa Nunggal,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,,-6,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,,,,,,,,,,,,,,,,,,
020533,TK ISLAM CAHAYA,https://dapo.kemdikbud.go.id/sekolah/15A4AB7534494A065F25,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/32648ee9-c233-4eef-a101-ddec2760c0ed,31 Jan 2023 23:28:25,B,Kurikulum 2013,69933414,Swasta,TK,Yayasan,001/YANMI/SPIO/07/2015,2015-07-01,421.1/608-Disdik/2015,2015-11-18,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69933414 TK ISLAM CAHAYA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,900,XL (GSM),Perum Coco Garden Cluster Modesta Blok K25/7 RT.002/014,2 / 14,,Kelapa Nunggal,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16710,-6,106,4,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,61,29,32,4.0,4,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,,,,,,,,,,,,,,,,,,
020533,TK ISLAM MUTIARA,https://dapo.kemdikbud.go.id/sekolah/7088AD098A0BFCA3A911,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/fe6c383d-9fe5-48af-a31f-5081555ad22b,14 Mar 2023 15:19:24,C,Kurikulum 2013,69868525,Swasta,TK,Yayasan,02/SK/YPGM/VI/2006,2006-04-08,421.1/490-Disdik/2007,2007-11-28,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69868525 TK ISLAM MUTIARA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1200,Lainnya,CIMANGGUNG,6 / 2,cimanggung,Kelapa Nunggal,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16820,-6,106,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,41,22,19,3.0,3,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,3.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020533,TK ISLAM PELANGI,https://dapo.kemdikbud.go.id/sekolah/15E87E9F43842F427CB8,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e5a55f7e-4c93-4b40-af5c-f93658332a91,24 Mar 2023 06:17:57,,Kurikulum 2013,69868529,Swasta,TK,Yayasan,009/SK/YPA/VII/2008,2008-09-01,421.1/130/DIKDIS/2009,2009-04-23,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69868529 TK ISLAM PELANGI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,CIKAHURIPAN,11 / 5,cibeber,Cikahuripan,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16810,-6,106,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,27,16,11,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020533,TK ISLAM SALMA,https://dapo.kemdikbud.go.id/sekolah/13B72F0BDDEBCD344CC8,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7907c309-855c-4d3f-b67c-207ebe9b4809,31 Aug 2022 04:16:53,C,Kurikulum 2013,69868521,Swasta,TK,Yayasan,421.1/136-ASSY/2007,2007-08-31,421.1/136-Disdik/2007 2007,2007-11-14,Tidak ada,BPD JABAR BANTEN,KCP CILEUNGSI,69868521 TK ISLAM SALMA,,,,,,,DS LULUT RT 03 RW 06 KLAPA NUNGGAL,3 / 6,Desa lulut,Lulut,Kec. Klapanunggal,Kab. Bogor,Prov. Jawa Barat,16710,-6,106,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
