kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
021234,ALAM PRIANGAN,https://dapo.kemdikbud.go.id/sekolah/009817D50B9C4D3276E2,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5e7a0266-f453-4482-819a-0671066c4e97,28 Mar 2023 05:31:11,,Kurikulum 2013,69821355,Swasta,TK,Lainnya,,,642.1/1199/Disdik,,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821355 ALAM PRIANGAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,CINENTET,5 / 1,CIKUYA,Puspajaya,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,50,25,25,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,TK AS-SALAM,https://dapo.kemdikbud.go.id/sekolah/1635D246EA39007BBFAB,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/89f169e2-bef8-45e4-97c6-048f97a5322a,05 Feb 2023 22:45:58,Belum Terakreditasi,Kurikulum 2013,69821618,Swasta,TK,Yayasan,36,2011-04-16,420.2/KEP0172/Disdik/2014,2014-01-22,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821618 TK AS SALAM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,Kp. Legokkapol,6 / 2,Karangsari,Luyubakti,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,17,8,9,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,TK NURUL HIKMAH,https://dapo.kemdikbud.go.id/sekolah/8B389ADAD2A562A37C14,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/211aad2b-cc7b-4e64-a5a4-0ee48bbb5287,13 Mar 2023 12:29:04,,Kurikulum 2013,69821449,Swasta,TK,Yayasan,642.1/0229/DISDIK,2007-06-16,421.1/15.4/PNFI/DISDIK/2015,2015-10-06,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821449 TK NURUL HIKMAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,CIMANGGU,12 / 3,CIMANGGU,Cimanggu,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,2,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,29,17,12,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,TK PGRI MANDALA MEKAR,https://dapo.kemdikbud.go.id/sekolah/5EA6317D1D345FA2D8F6,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/83272406-366c-4555-b955-2dde25137dd7,03 Mar 2023 19:05:19,,Kurikulum 2013,20262293,Swasta,TK,Yayasan,4410/1.02.14/DS/2000,2000-03-05,421.1/9464/PAUDDIKMAS/Disdikbud/2023,2023-01-02,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,20262293 TK PGRI MANDALA MEKAR,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,KP. MANDALASARI DS. MANDALASARI,3 / 1,MANDALASARI,Mandalasari,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,31,15,16,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,TK PGRI PUSPAMEKAR,https://dapo.kemdikbud.go.id/sekolah/EE2AD3AE44969FB83B2E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/e89e7641-2f2b-451f-af50-428d5f72595d,19 Mar 2023 08:29:13,,Kurikulum 2013,69821416,Swasta,TK,Yayasan,125/01-01-1969,1969-01-01,421.1/9463/PAUDDIKMAS/Disdikbud/2023,2023-01-02,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821416 TK PGRI PUSPAMEKAR,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,PUSPAWANGI,1 / 1,Nangkabongkok,Puspahiang,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,54,28,26,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,AL-BAROKAH,https://dapo.kemdikbud.go.id/sekolah/507F55BD854DDBAF3FE4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/076b7f54-11ad-4be0-a4be-784368c70b33,31 Dec 2022 15:59:21,Belum Terakreditasi,Kurikulum 2013,69821812,Swasta,KB,Lainnya,421.9/Kep213Disdik/2011,2011-06-13,421.1/10117/PAUDDIKMAS/Disdikbud/2023,2023-01-02,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821812 AL BAROKAH,,,,,,,MANDALASARI,2 / 1,mandalasari,Mandalasari,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,107,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,BINA INSANI,https://dapo.kemdikbud.go.id/sekolah/A121B19B5421DBDC5FEC,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/84917e48-5353-455c-88dd-777401bdf8d8,07 Mar 2023 06:16:32,B,Kurikulum 2013,69821800,Swasta,KB,Yayasan,421.9/2367-Disdik/2010,2015-03-13,421.1/10123/PAUDDIKMAS/Disdikbud/2023,2023-01-02,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821800 BINA INSANI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,MEKARWANGI,5 / 2,Nangkabongkok,Puspahiang,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,3,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,30,21,9,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,KB ASYIFA,https://dapo.kemdikbud.go.id/sekolah/ED0256EBA75B792C013B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/25d14176-5ad7-4dea-9506-36e7412fdc9f,20 Mar 2023 14:28:00,,Kurikulum 2013,69821485,Swasta,KB,Yayasan,421.1/464/2014,2014-11-27,421.9/029-Disdik,2002-01-09,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69821485 KB ASYIFA,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,2250,Telkom Speedy,CURUG HAWU,5 / 2,Curug hawu,Puspajaya,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,2,4,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,18,9,9,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,KB MANBAUL ULUM,https://dapo.kemdikbud.go.id/sekolah/EF0197674FB9AC92AE3E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ce696694-9725-4839-aa70-5c9dae57fd75,07 Feb 2023 16:11:55,,Kurikulum 2013,69976733,Swasta,KB,Yayasan,421.1/Kep.01503.a/Disdikbud/2017,2017-09-19,421.1/Kep.01503.a/Disdikbud/2017,2017-09-19,Tidak ada,BPD JABAR BANTEN,Cabang Singaparna,69976733 KB MANBAUL ULUM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Tidak Ada,Kp. Ciseuseur,14 / 4,Mekarlaksana,Cimanggu,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46472,-7,108,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,34,18,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021234,KB NURUL HAYAT,https://dapo.kemdikbud.go.id/sekolah/BDD93C72448DE1742D9C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/8397fe73-2031-4b7c-8806-fcc745725c77,31 Aug 2022 19:37:01,,Kurikulum 2013,70030842,Swasta,KB,Yayasan,PM/05.02/16/IPPNF/DPMPTSPTK/2022,2022-06-23,PM/05.02/16/IPPNF/DPMPTSPTK/2022,2022-06-23,Tidak ada,BPD JABAR BANTEN,SINGAPARNA,70030842 KOBER NURUL HAYAT,,,,,,,Kp. Gunungsari,5 / 2,SINARGALIH,Sukasari,Kec. Puspahiang,Kab. Tasikmalaya,Prov. Jawa Barat,46471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,
