kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
020607,TK PGRI CIDOLOG,https://dapo.kemdikbud.go.id/sekolah/D53CAF22ECA38767EF51,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/59bc093d-c3ec-498a-af63-152125a7d10a,13 Feb 2023 08:40:32,Belum Terakreditasi,Kurikulum 2013,69926053,Swasta,TK,Yayasan,421.10/KEP.1157/2015,2015-12-22,503/07/DPMPTSP/2020,2020-01-03,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69926053 TK PGRI CIDOLOG,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,450,Tidak Ada,KP. PASIRHALANG RT.11/04,10 / 3,Cikarang,Cikarang,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,34,17,17,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB BINA IKHWANA,https://dapo.kemdikbud.go.id/sekolah/4E92E3821333FBF10DEF,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/25518ce9-4667-4c00-9718-ef4879138be6,31 Dec 2022 21:49:21,,Kurikulum 2013,69785514,Swasta,KB,Yayasan,,,421.10/782/DIKBUD,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69785514 KB BINA IKHWANA,,,,,,,CIMANGGU,2 / 5,TEGALLEGA,TEGALLEGA,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB CIAWITALI,https://dapo.kemdikbud.go.id/sekolah/3866DAF1D467DC179515,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/c37fccab-d126-4f5d-b8ad-5ac37d1d4cd5,,,,69879512,Swasta,KB,Pemerintah Pusat,,,421.10/Kep.2561/Disdik,,Tidak ada,nama_bank,cabang,rek_atas_nama,,,,,,,KP. CIAWTALI,/,,CIPAMINGKIS,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,,-7,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,,,,,,,,,,,,,,,,,
020607,KB CIKADU,https://dapo.kemdikbud.go.id/sekolah/D7F3899D7388E3AA3064,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/2d8d9709-a234-4c05-8df5-3b63808d5b1a,30 Dec 2022 19:05:38,,Kurikulum 2013,69879493,Swasta,KB,Yayasan,,,421.10/Kep.2560/Disdik,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69879493 KB CIKADU,,,,,,,KP. CIKADU,/,,CIPAMINGKIS,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,,-7,106,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB JAYA HARAPAN,https://dapo.kemdikbud.go.id/sekolah/4AE25CE9AFA425A99C27,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/54d3dfd6-3105-47d6-bb44-120e0a6044d2,,,,69785559,Swasta,KB,Yayasan,,,421.10/KEP.2566/DISDIK,,K - Kesulitan Belajar,BRI,Sagaranten,KB Jaya Harapan,,,,,,,CITIIS,1 / 2,citiis,TEGALLEGA,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,,,,,,,,,,,,,,,,,
020607,KB KENANGA,https://dapo.kemdikbud.go.id/sekolah/01D0A097DD1E2688BC2B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0dade1bd-071d-46d6-bb6e-93c09dc514d6,31 Dec 2022 02:16:41,,Kurikulum 2013,69785516,Swasta,KB,Yayasan,,,421.10/KEP.2570/DISDIK,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69785516 KB KENANGA,,,,,,,CICARIU RT.06/02,6 / 2,CIDOLOG,CIDOLOG,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB PASIR HALANG,https://dapo.kemdikbud.go.id/sekolah/17EA35127FB0AE6F29BE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/920ee5ef-ec67-424d-baf7-7375fe1c577f,09 Feb 2023 01:12:18,,Kurikulum 2013,69879496,Swasta,KB,Yayasan,,,421.10/KEP/2564/DISDIK,,K - Kesulitan Belajar,BPD JABAR BANTEN,KCP SAGARANTEN,69879496 KB PASIR HALANG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4500,Tidak Ada,KP. PASIRHALANG,10 / 3,cikarang,CIKARANG,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-5,114,4,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,41,23,18,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB PURBASARI,https://dapo.kemdikbud.go.id/sekolah/E4340A611C896C6A05DB,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/273ead37-5002-430d-9acb-77a4239dc341,29 Dec 2022 15:35:06,,Kurikulum 2013,69879501,Swasta,KB,Lainnya,,,421.10/KEP/440/DISDIK,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69879501 KB PURBASARI,,,,,,,KP. NAGRAK,8 / 2,Nagrak,CIPAMINGKIS,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB RAJAWALI,https://dapo.kemdikbud.go.id/sekolah/EA0F63D274DF1FB40FD2,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/36611683-eaea-4011-bd0f-ac2046336ebf,23 Mar 2023 22:37:56,,Kurikulum 2013,69785563,Swasta,KB,Yayasan,,,421.10/471/DISDIK,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69785563 KB RAJAWALI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4500,Tidak Ada,CIPADALI,11 / 2,Cipadali,CIKARANG,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,37,23,14,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,1.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
020607,KB SINAR BARU,https://dapo.kemdikbud.go.id/sekolah/953FFB3139FC8E24BCFF,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/d5e48cbf-cacc-4299-a77f-12d096c64049,31 Dec 2022 13:49:58,,Kurikulum 2013,69785512,Swasta,KB,Yayasan,,,421.10/441/DIKBUD,,Tidak ada,BPD JABAR BANTEN,KCP SAGARANTEN,69785512 KB SINAR BARU,,,,,,,CIGUHA RT.21/08,21 / 8,cidolog,CIDOLOG,Kec. Cidolog,Kab. Sukabumi,Prov. Jawa Barat,43184,-7,106,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
