kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
021802,SPS YULIANA,https://dapo.kemdikbud.go.id/sekolah/E221C4F7353360F4D858,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7e2e6cf9-fab0-4020-a890-fd90362755f2,27 Dec 2022 21:58:07,,Kurikulum 2013,69961797,Swasta,TK,Yayasan,421.1/KEP.54-PLS/2016,2016-03-23,421.1/KEP.54-PLS/2016,2016-03-23,Tidak ada,BPD JABAR BANTEN,KROYA,69961797 SPS YULIANA,,,,,,,Jln. PU. Sukamelang,5 / 1,SUKAMELANG,Sukamelang,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK AL HIDAYAH,https://dapo.kemdikbud.go.id/sekolah/0199BBF2437C38027712,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5b67408c-3dc9-4615-bd0a-28e51067f410,11 Feb 2023 13:00:16,,Kurikulum 2013,20264082,Swasta,TK,Yayasan,002.02.18.20.215,2007-03-29,002.02.18.20.215,2007-03-29,Tidak ada,BPD JABAR BANTEN,HAURGEULIS,20264082 TK AL HIDAYAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,BLOK GEBUR RT.04 RW.01,4 / 1,,Temiyangsari,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,2,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,47,28,19,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK AL ZAHIDAH SUKASLAMET,https://dapo.kemdikbud.go.id/sekolah/497F555C3237F88CEB73,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/6a1de5b5-37af-4658-b4a5-14938d131f53,03 Feb 2023 13:32:06,,Kurikulum 2013,70024818,Swasta,TK,Yayasan,421.1/KEP.101-PAUD,2021-03-30,421.1/KEP.101-PAUD,2021-03-30,Tidak ada,BPD JABAR BANTEN,TERISI,70024818 TK AL ZAHIDAH SUKASLAMET,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. PU. Suren Gg. Cempaka RT.015 RW.004,14 / 4,,Sukaslamet,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,28,11,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
021802,TK DARUL ILMI,https://dapo.kemdikbud.go.id/sekolah/9028141DD92BA1365116,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/98fe9b31-1880-470f-ab52-392d74cb5ffe,24 Dec 2022 21:17:20,,Kurikulum 2013,69969569,Swasta,TK,Yayasan,420.00.SIP-213/KEP.26-Sekret,2017-10-23,420.00.SIP-213/KEP.26-Sekret,2017-10-23,Tidak ada,BPD JABAR BANTEN,UNIT KROYA,69969569 TK DARUL ILMI,,,,,,,Jln. PU. Sukamelang Blok Gadel RT.11 RW.02,11 / 2,GADEL,Sukamelang,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK MAMBA UL ULUM,https://dapo.kemdikbud.go.id/sekolah/18FF5A51E1BB165D7669,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0c5f759e-8d69-4ec9-a2d1-2ed0450278e9,27 Jan 2023 15:16:26,,Kurikulum 2013,69895504,Swasta,TK,Yayasan,01/YASABA/VI/2012,2012-07-12,421.1/KEP. 84 - PAUD,2019-04-05,Tidak ada,BPD JABAR BANTEN,Kroya - Indramayu,69895504 TK MAMBA UL ULUM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,Jl. PU Jayamulya No. 3,2 / 1,,Jayamulya,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,107,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,18,8,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK NURUL HUDA,https://dapo.kemdikbud.go.id/sekolah/241514407A94D64DDCE9,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/bd06092c-b8e5-44ec-9b16-13f9deac9c6c,07 Mar 2023 09:35:26,,Kurikulum 2013,20264227,Swasta,TK,Yayasan,002.02.18.20.204,2007-02-20,421.1/KEP. 78 - PAUD,2019-04-05,Tidak ada,BPD JABAR BANTEN,HAURGEULIS,20264227 TK NURUL HUDA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,XL (GSM),BLOK REHOBOT,15 / 5,,Jayamulya,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,107,2,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,42,23,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK PETRA,https://dapo.kemdikbud.go.id/sekolah/26BEF090683E51495C7F,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/62b82c2a-240b-471b-bb09-0226cae91410,01 Feb 2023 09:42:17,,Kurikulum 2013,69893864,Swasta,TK,Yayasan,01/TK PETRA/VIII/2008,2008-08-07,421.1/KEP.107-DISDIK/2010,2010-11-10,Tidak ada,BPD JABAR BANTEN,KCP Haurgeulis,69893864 TK PETRA,Tidak Bersedia Menrima,Pagi,Belum Bersertifikat,PLN,900,XL (GSM),Jalan PU Desa Jayamulya,15 / 5,,Jayamulya,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,21,12,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK PGRI AL-FIRDAUS,https://dapo.kemdikbud.go.id/sekolah/F30968054BB4EEAACC76,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/b8df54db-db83-48fa-a2f4-82e3f5caba5f,19 Mar 2023 20:38:57,,Kurikulum 2013,69966313,Swasta,TK,Yayasan,420.00.SIP-035/KEP.26-Sekret,2017-08-30,421.1/KEP. 75 - PAUD,2019-04-05,Tidak ada,BPD JABAR BANTEN,Kroya,69966313 TK PGRI AL FIRDAUS,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,Telkomsel Flash,Blok Rancawas,8 / 3,,Temiyang,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,33,13,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK PGRI AN-NUR,https://dapo.kemdikbud.go.id/sekolah/AD9B35BD57D3D2F249C4,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/30f28dc3-bbab-4324-990b-83ea66f70023,28 Feb 2023 06:07:51,,Kurikulum 2013,69891349,Swasta,TK,Lainnya,421.1/Kep250-DISDIK/2014,2014-10-31,421.1/KEP. 83 - PAUD,2019-04-05,Tidak ada,BPD JABAR BANTEN,KROYA,69891349 TK PGRI AN NUR,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,XL (GSM),PU SUKASLAMET,9 / 3,,Sukaslamet,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,3,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,87,42,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
021802,TK PGRI AR-RAHMAN,https://dapo.kemdikbud.go.id/sekolah/75B543BB25B5241DCE40,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/263b6705-92b7-498a-ab17-886f1d23c226,07 Feb 2023 15:21:28,,Kurikulum 2013,69934771,Swasta,TK,Lainnya,421.00/KEP. 19-DISDIK/2015,2015-02-16,421.1/KEP. 79 - PAUD,2019-04-05,Tidak ada,BPD JABAR BANTEN,HAURGEULIS,69934771 TK PGRI AR RAHMAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,XL (GSM),Jln. STASIUN KA CILEGEH,12 / 6,,Temiyang,Kec. Kroya,Kab. Indramayu,Prov. Jawa Barat,45265,-6,108,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,26,12,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
