kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
056007,TK AGRIPINA,https://dapo.kemdikbud.go.id/sekolah/4654DED7BDE40D4B6ADF,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5a20aa21-c8b8-46e0-825c-2b52c4eef984,02 Mar 2023 10:23:36,A,Kurikulum 2013,20561736,Swasta,TK,Yayasan,488/IO4.1/DS/2001,2001-02-21,421.1/11460/436.7.1/2018,2018-11-07,Tidak ada,BPD JAWA TIMUR,CABANG DR SUTOMO,20561736 TK AGRIPINA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,50000,Indosat IM3,JL. RAYA PANDUGO No.202 SURABAYA,5 / 3,Raya Pandugo,Medokan Ayu,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60295,-7,112,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,45,27,18,6.0,6,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AISYIYAH 69,https://dapo.kemdikbud.go.id/sekolah/4CC7F14BD69C177A958C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/5efd6a91-bae2-474d-a86a-b10646b5f9f0,21 Mar 2023 11:42:32,,Kurikulum 2013,70005025,Swasta,TK,Yayasan,421.1/11295/436.7.1/2020,2020-07-01,421.1/246/A/IO-SP/436.7.15/2023,2023-01-25,Tidak ada,BPD JAWA TIMUR,CABANG DR SUTOMO,70005025 TK AISYIYAH 69,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Tidak Ada,Jl.Wonorejo Indah Timur No.26,3 / 8,,Wonorejo,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60296,-7,112,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,74,34,40,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AL-AMIN,https://dapo.kemdikbud.go.id/sekolah/D13CCD0593D43FCDB1E3,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/646e99e8-2783-44aa-93f4-f21ce19f79ce,27 Feb 2023 16:38:05,,Kurikulum 2013,20561741,Swasta,TK,Yayasan,421.1/7768/436.6.4./2014,2014-09-19,500.16.7.2/558/A/IO-SP/436.7.15/2023,2023-02-08,F - Tuna wicara,BPD JAWA TIMUR,CAPEM RUNGKUT,20561741 TK AL AMIN,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2300,Telkom Speedy,JL. MEDAYU UTARA XIII No. 19-21,3 / 12,MEDAYU UTARA,Medokan Ayu,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60295,-7,112,4,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,67,33,34,4.0,4,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,4.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AL-FITHROH,https://dapo.kemdikbud.go.id/sekolah/72DD8B002FE345F88E88,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a020dd7d-6fc7-4cb6-b71a-77d4c69205f2,14 Feb 2023 10:50:43,,Kurikulum 2013,20561703,Swasta,TK,Yayasan,421.1/13660/436.6.4/2010,2010-09-16,421.1/8126/436.7.1/2021,2021-04-08,Tidak ada,BPD JAWA TIMUR,CAPEM PJTKI,20561703 TK AL FITHROH,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2200,Telkomsel Flash,JL. PANDUGO I / No.14 B SURABAYA,1 / 1,PANDUGO,Penjaringan Sari,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60297,-7,112,5,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,67,32,35,5.0,5,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AL-HIKMAH,https://dapo.kemdikbud.go.id/sekolah/BDD38C80DACB8EDA98D2,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ebbdd7cd-3804-471d-b662-0dde826d1af8,31 Jan 2023 22:15:55,Belum Terakreditasi,Kurikulum 2013,20561689,Swasta,TK,Yayasan,528/I04.1/DS/2001,2001-02-26,421.1/5092/436.7.1/2023,2023-02-27,Tidak ada,BPD JAWA TIMUR,CAPEM TENGGILIS,20561689 TK AL HIKMAH,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2200,Indosat IM3,JL. KALIWARU I / 8A SURABAYA,3 / 8,KALIWARU,Kali Rungkut,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60293,-7,112,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,38,24,14,2.0,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AL-MAGHFIRAH,https://dapo.kemdikbud.go.id/sekolah/AC0D515F0D001112FC3C,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0aa169e1-24dc-4771-bfe9-0a1afde9d6aa,13 Mar 2023 10:17:26,,Kurikulum 2013,69930354,Swasta,TK,Yayasan,421.1/11051/436.6.4/2015,2015-12-31,421.1/4040/436.7.1/2022,2022-02-26,Tidak ada,BPD JAWA TIMUR,CABANG DR SUTOMO,69930354 TK AL MAGHFIRAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,12300,Biznet (Serat Optik),Jl.Rungkut Asri No.24,7 / 7,Rungkut Asri,Rungkut Kidul,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60293,-7,112,4,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,60,32,28,4.0,4,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,4.0,4,,,,,,,,,,,,,,,,,,
056007,TK ALIF SURABAYA,https://dapo.kemdikbud.go.id/sekolah/08125980B0A02242736D,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4fa3427c-7341-4d1c-8636-5f53060296f8,12 Sep 2022 20:25:15,B,Kurikulum 2013,69812562,Swasta,TK,Yayasan,421.1/1111/436.6.4/2013,2013-02-01,421.1/0508/436.7.1/2021,2021-01-08,Tidak ada,BPD JAWA TIMUR,CAPEM RUNGKUT,69812562 TK ALIF SBY,,,,,,,Jl.Medayu Utara XXVIII A / 2,6 / 13,Medayu Utara,Medokan Ayu,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60295,-7,112,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,6.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK AT-TAQWA,https://dapo.kemdikbud.go.id/sekolah/81E101EAF14648D397E5,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/07c6e812-5b7b-4440-8e61-c820bfcbe6e8,31 Aug 2022 16:07:09,,Kurikulum 2013,20561744,Swasta,TK,Yayasan,421.1/13324/436.6.4/2012,2012-11-14,421.1/22535/436.7.1/2020,2013-12-19,Tidak ada,BPD JAWA TIMUR,CAPEM PJTKI,20561744 TK AT TAQWA,,,,,,,Jl. PENJARINGAN No.17A SURABAYA,2 / 2,Penjaringan,Penjaringan Sari,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60297,-7,112,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,7.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK BABY SMILE SCHOOL,https://dapo.kemdikbud.go.id/sekolah/8B6B8C46B1A1FF033C2F,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/914f36a7-ecec-4d7e-b398-3116cc404cad,24 Jan 2023 11:10:10,,Kurikulum 2013,69812622,Swasta,TK,Yayasan,421.1/2475/436.6.4/2013,2013-03-18,421.1/8115/436.7.1/2021,2021-04-08,Tidak ada,BPD JAWA TIMUR,CABANG PERAK,69812622 TK BABY SMILE SCHOOL,Tidak Bersedia Menrima,Pagi,Belum Bersertifikat,PLN,10500,CBN,JL.RUNGKUT ASRI UTARA 13 No.4,10 / 1,Kalirungkut,Kali Rungkut,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60293,-7,112,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,33,16,17,2.0,2,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
056007,TK BAHTERA KASIH BUNDA,https://dapo.kemdikbud.go.id/sekolah/4AEFD4F4AFCF0D154592,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/cdc527fd-3758-4066-a761-4aa674238b0c,26 Jan 2023 15:30:04,Belum Terakreditasi,Kurikulum 2013,20561739,Swasta,TK,Yayasan,421.1/22757/436.6.4/2011,2011-12-15,421.1/5890/ 436.7.1/ 2021,2018-03-16,K - Kesulitan Belajar,BPD JAWA TIMUR,CAPEM PJTKI,20561739 TK BAHTERA KASIH B,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,5000,Telkom Speedy,JL. WONOREJO PERMAI SELATAN III /  CC-253 SURABAYA,6 / 8,Wonorejo,Wonorejo,Kec. Rungkut,Kota Surabaya,Prov. Jawa Timur,60269,-7,112,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,45,26,19,4.0,4,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
