kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
320805,TK NEGERI 2 YEFMAN,https://dapo.kemdikbud.go.id/sekolah/C1D47CBC4F166601F086,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/7cec4358-e6b4-43dc-8830-0887cfb0fcac,03 Feb 2023 15:37:26,B,Kurikulum 2013,60726556,Negeri,TK,Pemerintah Daerah,245/2013,2013-09-03,420/93/2022,2022-02-02,Tidak ada,BPD PAPUA,Cabang Waisai,60726556 TK NEGERI 2 YEFMAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,900,Telkomsel Flash,Yefman,1 / 1,yefman  barat,Yefman,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98480,0,130,3,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,1,23,16,7,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,
320805,KB.FATANON,https://dapo.kemdikbud.go.id/sekolah/825B9DB4042E9B1D2409,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9d99882e-6a93-4337-a976-26f64fb9c37a,03 Sep 2022 04:25:15,,Kurikulum 2013,69929584,Swasta,KB,Yayasan,14 tahun 2015,2015-09-07,421/4330/2022,2022-11-09,Tidak ada,BPD PAPUA,Cabang Waisai,69929584 KBFATANON,,,,,,,Jln. ABD Arfan,1 / 1,samate,Samate,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98480,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
320805,PAUD HARAPAN BUNDA,https://dapo.kemdikbud.go.id/sekolah/46AA44E8B24A0DDA1EFA,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/0fb00a71-f531-4c18-9ab7-1a5ad597c511,30 Jan 2023 18:29:00,,Kurikulum 2013,69922866,Swasta,KB,Yayasan,249 TAHUN  2013,2013-10-04,421/2413/2022,2022-08-15,Tidak ada,BPD PAPUA,Cabang Waisai,69922866 PAUDHARAPANBUNDA,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,0,Tidak Ada,Kampung. Wamega,1 / 1,wamega,WAMEGA,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,27,7,20,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
320805,SD INPRES 14 SAMATE,https://dapo.kemdikbud.go.id/sekolah/9388773EEFAAA4419156,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/90db4dd2-31f5-e011-bbad-1fb393d3a5fa,31 Mar 2023 14:41:13,C,Kurikulum 2013,60401795,Negeri,SD,Pemerintah Daerah,,2007-05-25,,1910-01-01,Tidak ada,BANK BRI,"KCP,UNIT WAISAI",SD Inpres 14 samate,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Kampung Samate,3 / 1,samate,SAMATE,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,-1,130,6,6,0,0,0,0,0,0,2,0,1,5,3,1,15,8,19,9,8,5,12,12,7,10,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,4,124,72,52,8,8,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,
320805,SD INPRES 15 WAMEGA,https://dapo.kemdikbud.go.id/sekolah/994CB13F4D810B5C627B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/30fb4dd2-31f5-e011-b5d4-c1a55cc7de0e,27 Mar 2023 10:14:24,C,Kurikulum 2013,60401798,Negeri,SD,Pemerintah Daerah,,1982-08-01,,1910-01-01,Tidak ada,BRI,UNIT WAISAI,SD INPRES 15 WAMEGA,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,0,Tidak Ada,Kampung Wamega,2 / 2,wamega,WAMEGA,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,-1,130,6,6,0,0,0,0,0,0,1,0,4,3,0,1,4,0,6,4,2,5,2,4,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,42,23,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
320805,SD INPRES 19 KAPATLAP,https://dapo.kemdikbud.go.id/sekolah/91C16F40CB5D86B9232D,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/80354ed2-31f5-e011-80ad-5f4c3294afb2,28 Mar 2023 05:41:46,B,Kurikulum 2013,60401785,Negeri,SD,Pemerintah Daerah,290/XL/2006,2006-12-06,869/1571/2019,2019-06-03,Tidak ada,BRI,SORONG/WAISAI,SD INPRES 19 KAPATLAP,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,0,Tidak Ada,Kampung Kapatlap,0 / 0,Kapatlap,Kapatlap,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,0,131,6,6,0,0,0,0,0,0,0,0,2,6,1,1,9,5,3,1,4,2,4,0,7,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,2,47,32,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
320805,SD NEGERI 12 YEFMAN,https://dapo.kemdikbud.go.id/sekolah/DBCE5D6348ED2D9F357E,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/50cc4dd2-31f5-e011-b366-ff8cc92ad4c2,30 Mar 2023 18:28:33,B,Kurikulum 2013,60401856,Negeri,SD,Pemerintah Daerah,,2007-05-15,,1910-01-01,Tidak ada,BRI...,BANK RAKYAT INDONESIA CABANG UNIT WAISAI SORONG...,SDNEGERI12YEFMAN...,Bersedia Menerima,Pagi,9001,PLN,900,Tidak Ada,Kampung Yefman,1 / 1,Yefman Barat,YEFMAN,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,0,131,6,6,0,0,0,0,0,1,3,0,5,6,1,0,17,11,7,11,14,7,9,8,9,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,122,68,54,6,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,
320805,SD NEGERI 38 WARIRSAUPO,https://dapo.kemdikbud.go.id/sekolah/C7A3F51C1E544B1B0580,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/bff896c7-fa0c-489e-9945-d4a0469e89ef,30 Mar 2023 16:48:24,C,Kurikulum 2013,69728440,Negeri,SD,Pemerintah Pusat,245 TAHUN 2013,2013-09-03,869/1568/2019,2012-07-11,Tidak ada,BRI,Waisai Sorong,SD NEGERI 38 WARIRSAUPO,Bersedia Menerima,Pagi,9001,Diesel,900,Tidak Ada,WARISAPO,0 / 0,warirsaupo,WAMEGA,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98428,-1,130,6,6,0,0,0,0,0,0,0,0,2,4,0,1,9,5,1,0,3,0,2,1,2,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,41,26,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
320805,SD NEGERI 39 YEFMAN TIMUR,https://dapo.kemdikbud.go.id/sekolah/9DEDBA4A7F5801F98F33,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/9be9c24d-8da5-4517-8105-dcf2eb2de0cf,02 Apr 2023 21:08:08,C,Kurikulum 2013,69963197,Negeri,SD,Pemerintah Pusat,270 TAHUN 2016,2016-12-19,420/26742/2016,2016-12-16,Tidak ada,Bank Rakyat Indonesi,WAISAI,SD Persiapan Yefman Timur,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Telkomsel Flash,Kampung Yefman Timur,1 / 1,yefman timur,Yefman,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,0,130,6,6,0,0,0,0,0,2,1,0,1,7,1,0,4,3,3,4,4,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,50,26,24,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
320805,SD NEGERI 41 WAIPELE,https://dapo.kemdikbud.go.id/sekolah/D91D2BC2E9FC0166ABA7,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/821e7e4c-0607-4151-9e17-6ab52e8068d3,12 Feb 2023 03:56:41,C,Kurikulum 2013,69963680,Negeri,SD,Pemerintah Daerah,270 TAHUN 2016,2016-12-19,869/1568/2019,2019-07-11,Tidak ada,BRI,UNIT WAISAI,SD PERSIAPAN WAIPELE,Bersedia Menerima,Pagi,Belum Bersertifikat,Tidak Ada,0,Tidak Ada,Kampung Waipele,1 / 1,waipele,Kapatlap,Kec. Salawati Utara,Kab. Raja Ampat,Prov. Papua Barat,98495,0,130,6,6,0,0,0,0,0,0,0,0,3,2,0,1,4,2,1,3,3,1,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,26,11,15,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,
