kode_kec,nama,link_dapo,link_sekolah_kita,last_sync,akreditasi,kurikulum,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus_dilayani,nama_bank,cabang_kcp/unit,rekening_atas_nama,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listrik,akses_internet,alamat,rt_/_rw,dusun,desa_/_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_sejarah_indonesia,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,pd_kelas_13_laki,pd_kelas_13_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,identitas_valid,ptk_valid,pd_valid,prasarana_valid,total_valid,sekolah_id,semester_id,sumber_air,sumber_air_minum,kecukupan_air_bersih,jamban_kk,tipe_jamban,jml_hari_cuci_tangan,jml_wastafel,jml_wastafel_rusak,air_mengalir_wastafel,memiliki_drainase,menguras_tangki_septik
296005,TK NEGERI MODEL PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/5C70A231A0C4955EDBF7,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/32b6a922-38c4-45b2-8770-a96275b3dec4,31 Mar 2023 11:47:59,B,Kurikulum 2013,69923132,Negeri,TK,Pemerintah Daerah,NOMOR,2008-07-12,423/KEP/DIKBUD/VIII/2020,2020-08-07,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69923132 TK NEGERI MODEL PANGKALPINANG,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3300,Telkomsel Flash,JL. TAMPUK PINANG PURA,/,,Kel. Kacang Pedang,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,,0,0,6,9,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,4,90,37,53,6.0,6,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,3.0,3,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3.0,2,,,,,,,,,,,,,,,,,,
296005,TK NEGERI PEMBINA 1 PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/96820A5F180E7083766B,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/33619a15-ba59-4994-85f8-22660bd41673,20 Mar 2023 13:31:13,B,Kurikulum 2013,69907797,Negeri,TK,Pemerintah Daerah,03092/I11.06/HK/97,1997-05-16,423/KEP/DIKBUD/VIII/2020,2020-08-07,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69907797 TK NEGERI PEMBINA I PKP,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,Tidak Ada,JL. JATI I,9 / 3,Bukit Merapin,Kel. Bukit Merapen,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33123,-2,106,7,8,0,0,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,143,70,73,4.0,4,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,4.0,4,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,4.0,5,,,,,,,,,,,,,,,,,,
296005,TK AL-BINA ISLAMIC SCHOOL PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/273C8F76A5BED9FEC6FA,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/82af9221-23bc-4fde-860e-ba4bf8278a02,31 Mar 2023 13:35:43,C,Kurikulum 2013,69948949,Swasta,TK,Yayasan,003/PPK-IPTK/DPMPTSP&NAKER/X/2021,2021-10-06,003/PPK-IPTK/DPMPTSP&NAKER/X/2021,2021-10-06,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69948949 TK ALBINA ISLAMIC SCHOOL,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,Telkomsel Flash,JL. KAMPUNG MELAYU,7 / 3,Jln. Kampung Melayu,Kel. Tua Tunu Indah,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33124,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,14,8,6,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3,,,,,,,,,,,,,,,,,,
296005,TK ALAM BANGKA BELITUNG PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/850C7CF63AE2F5497A41,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/312a3cdd-f283-4643-8e83-ba3e2b0f609f,13 Feb 2023 16:24:04,B,Kurikulum 2013,69908261,Swasta,TK,Yayasan,088 Tahun 2015,2015-01-22,080 Tahun 2019,2019-03-01,"C1,F,P,Q",BPD SUMSEL dan BABEL,Pangkalpinang,69908261 TK ALAM BANGKA BELITUNG,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,3200,Tidak Ada,Jl. Kamboja No.125,5 / 2,,Kel. Kacang Pedang,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33125,-5,114,2,2,0,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,17,13,4,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,3.0,3,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
296005,TK ALFALAH PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/0FB8CC0DB58C8B492D5A,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/ca2d22ee-bd95-4b00-bd95-1f6648daa199,02 Mar 2023 16:01:21,C,Kurikulum 2013,69808431,Swasta,TK,Lainnya,,,421.212.2608,,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69808431 TK AL FALAH,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1200,Lainnya (Kabel),Jl. Kampung Melayu Dalam,3 / 1,,BUKIT SARI,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33123,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,14,4,10,5.0,5,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
296005,TK AMANAH PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/84063A39511DE9AE84BD,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/f2978f44-02e5-4055-90ea-94471ef02bd4,14 Feb 2023 09:03:49,C,Kurikulum 2013,69995480,Swasta,TK,Yayasan,064/KEP/DIKBUD/II/2019,2019-02-11,025/PPK-IPTK/DPMPTSP&NAKER/V/2021,2019-02-11,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69995480 TK AMANAH PANGKALPINANG,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,950,Telkom Speedy,JL. Kampung Melayu,4 / 2,,Kel. Tua Tunu Indah,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33124,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,44,23,21,4.0,4,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,2.0,2,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3,,,,,,,,,,,,,,,,,,
296005,TK AS-SYUKUR PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/C3E69F94D68392B56F98,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/a2164ada-baa4-4d0d-b13a-c3ef427b91fb,01 Feb 2023 17:13:51,B,Kurikulum 2013,69959389,Swasta,TK,Yayasan,Nomor 221 Tahun 2015,2015-01-05,Nomor 221 Tahun 2015,2015-01-05,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69959389 TK AS SYUKUR,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2200,Axis,Jl. Angsana Raya Gg. Kemas Munir,11 / 3,,Kel. Bukit Merapen,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33123,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,2,9,3.0,3,0.0,0,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,,,,,,,,,,,,,,,,,,
296005,TK ISLAM TERPADU QURANI ADH-DHUHAA PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/221C13214439046BFFEE,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/4feafd6a-b002-4b47-beee-9c5b478db70d,27 Feb 2023 08:47:40,,Kurikulum 2013,70000467,Swasta,TK,Yayasan,002/IPSPAUD/DPMPTSP&NAKER/I/2020,2020-01-27,003/KEP-IOPSPAUD/DPMPTSP&NAKER/II/2020,2020-02-07,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,70000467 TKIT QURANI ADH DHUHAA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1600,Axis,JL. MELATI I NO.257,7 / 3,Taman bunga,Kel. Taman Bunga,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33122,0,0,10,10,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,78,40,38,5.0,5,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,5,,,,,,,,,,,,,,,,,,
296005,TK JASMINE KIDS PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/93412D0940D7B204ACBC,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/148dcc4e-f274-4166-8575-ea7a0a36c6f3,24 Mar 2023 05:33:18,B,Kurikulum 2013,69949439,Swasta,TK,Yayasan,008/IOP-TPA/DPMPTSP&NAKER/V/2021,2021-05-24,041.2/839/DIKBUD/V2021,2021-05-20,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69949439 TK JASMINE KIDS,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2300,Lainnya (Wavelan),JL. Kampung Melayu Dalam,7 / 3,,Kel. Air Kepala Tujuh,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33123,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,35,15,20,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2,,,,,,,,,,,,,,,,,,
296005,TK KEMALA BHAYANGKARI 01 PANGKALPINANG,https://dapo.kemdikbud.go.id/sekolah/0CA6EB5CC8DFD79F7A72,http://sekolah.data.kemdikbud.go.id/index.php/chome/profil/b355e24a-a77a-4810-b7eb-20e03dee59d8,20 Feb 2023 14:33:27,A,Kurikulum 2013,69808445,Swasta,TK,Yayasan,181/ I11.3/F4E/1987,1987-01-12,006/IPTK/DPMPTSP&NAKER/X/2020,2020-10-12,Tidak ada,BPD SUMSEL dan BABEL,Pangkalpinang,69808445 TK KEMALA BHAYANGKARI 01 PANGKA,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,3600,Tidak Ada,Stania No 3,/,Batin Tikal,Kel. Taman Bunga,Kec. Gerunggang,Kota Pangkalpinang,Prov. Kepulauan Bangka Belitung,33684,0,0,7,7,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,127,67,60,7.0,7,1.0,1,0.0,0,0.0,0,1.0,1,1.0,1,1.0,1,1.0,1,2.0,4,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7.0,7,,,,,,,,,,,,,,,,,,
