prov_code,prov_name,kab_code,kab_name,kec_code,kec_name
010000,D.K.I. Jakarta,010100,Kab. Kepulauan Seribu,010101,Kepulauan Seribu Selatan
010000,D.K.I. Jakarta,010100,Kab. Kepulauan Seribu,010102,Kepulauan Seribu Utara
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016001,Tanah Abang
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016002,Menteng
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016003,Senen
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016004,Johar Baru
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016005,Cempaka Putih
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016006,Kemayoran
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016007,Sawah Besar
010000,D.K.I. Jakarta,016000,Kota Jakarta Pusat,016008,Gambir
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016101,Penjaringan
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016102,Pademangan
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016103,Tanjung Priok
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016104,Koja
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016105,Kelapa Gading
010000,D.K.I. Jakarta,016100,Kota Jakarta Utara,016106,Cilincing
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016201,Kembangan
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016202,Kebon Jeruk
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016203,Palmerah
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016204,Grogol Petamburan
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016205,Tambora
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016206,Taman Sari
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016207,Cengkareng
010000,D.K.I. Jakarta,016200,Kota Jakarta Barat,016208,Kali Deres
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016301,Jagakarsa
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016302,Pasar Minggu
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016303,Cilandak
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016304,Pesanggrahan
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016305,Kebayoran Lama
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016306,Kebayoran Baru
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016307,Mampang Prapatan
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016308,Pancoran
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016309,Tebet
010000,D.K.I. Jakarta,016300,Kota Jakarta Selatan,016310,Setia Budi
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016401,Pasar Rebo
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016402,Ciracas
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016403,Cipayung
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016404,Makasar
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016405,Kramat Jati
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016406,Jatinegara
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016407,Duren Sawit
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016408,Cakung
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016409,Pulo Gadung
010000,D.K.I. Jakarta,016400,Kota Jakarta Timur,016410,Matraman
020000,Jawa Barat,020500,Kab. Bogor,020501,Nanggung
020000,Jawa Barat,020500,Kab. Bogor,020502,Leuwiliang
020000,Jawa Barat,020500,Kab. Bogor,020503,Pamijahan
020000,Jawa Barat,020500,Kab. Bogor,020504,Cibungbulang
020000,Jawa Barat,020500,Kab. Bogor,020505,Ciampea
020000,Jawa Barat,020500,Kab. Bogor,020506,Dramaga
020000,Jawa Barat,020500,Kab. Bogor,020507,Ciomas
020000,Jawa Barat,020500,Kab. Bogor,020508,Cijeruk
020000,Jawa Barat,020500,Kab. Bogor,020509,Caringin
020000,Jawa Barat,020500,Kab. Bogor,020510,Ciawi
020000,Jawa Barat,020500,Kab. Bogor,020511,Cisarua
020000,Jawa Barat,020500,Kab. Bogor,020512,Megamendung
020000,Jawa Barat,020500,Kab. Bogor,020513,Sukaraja
020000,Jawa Barat,020500,Kab. Bogor,020514,Babakan Madang
020000,Jawa Barat,020500,Kab. Bogor,020515,Sukamakmur
020000,Jawa Barat,020500,Kab. Bogor,020516,Cariu
020000,Jawa Barat,020500,Kab. Bogor,020517,Jonggol
020000,Jawa Barat,020500,Kab. Bogor,020518,Cileungsi
020000,Jawa Barat,020500,Kab. Bogor,020519,Gunungputri
020000,Jawa Barat,020500,Kab. Bogor,020520,Citeureup
020000,Jawa Barat,020500,Kab. Bogor,020521,Cibinong
020000,Jawa Barat,020500,Kab. Bogor,020522,Bojong Gede
020000,Jawa Barat,020500,Kab. Bogor,020523,Kemang
020000,Jawa Barat,020500,Kab. Bogor,020524,Parung
020000,Jawa Barat,020500,Kab. Bogor,020525,Gunung Sindur
020000,Jawa Barat,020500,Kab. Bogor,020526,Rumpin
020000,Jawa Barat,020500,Kab. Bogor,020527,Cigudeg
020000,Jawa Barat,020500,Kab. Bogor,020528,Jasinga
020000,Jawa Barat,020500,Kab. Bogor,020529,Tenjo
020000,Jawa Barat,020500,Kab. Bogor,020530,Parungpanjang
020000,Jawa Barat,020500,Kab. Bogor,020531,Tamansari
020000,Jawa Barat,020500,Kab. Bogor,020532,Ciseeng
020000,Jawa Barat,020500,Kab. Bogor,020533,Klapanunggal
020000,Jawa Barat,020500,Kab. Bogor,020534,Sukajaya
020000,Jawa Barat,020500,Kab. Bogor,020535,Ranca Bungur
020000,Jawa Barat,020500,Kab. Bogor,020536,Tanjung Sari
020000,Jawa Barat,020500,Kab. Bogor,020537,Tajurhalang
020000,Jawa Barat,020500,Kab. Bogor,020538,Cigombong
020000,Jawa Barat,020500,Kab. Bogor,020539,Leuwisadeng
020000,Jawa Barat,020500,Kab. Bogor,020540,Tenjolaya
020000,Jawa Barat,020600,Kab. Sukabumi,020601,Ciemas
020000,Jawa Barat,020600,Kab. Sukabumi,020602,Ciracap
020000,Jawa Barat,020600,Kab. Sukabumi,020603,Surade
020000,Jawa Barat,020600,Kab. Sukabumi,020604,Jampang Kulon
020000,Jawa Barat,020600,Kab. Sukabumi,020605,Kalibunder
020000,Jawa Barat,020600,Kab. Sukabumi,020606,Tegalbuleud
020000,Jawa Barat,020600,Kab. Sukabumi,020607,Cidolog
020000,Jawa Barat,020600,Kab. Sukabumi,020608,Sagaranten
020000,Jawa Barat,020600,Kab. Sukabumi,020609,Pabuaran
020000,Jawa Barat,020600,Kab. Sukabumi,020610,Lengkong
020000,Jawa Barat,020600,Kab. Sukabumi,020611,Pelabuhan Ratu
020000,Jawa Barat,020600,Kab. Sukabumi,020612,Warung Kiara
020000,Jawa Barat,020600,Kab. Sukabumi,020613,Jampang Tengah
020000,Jawa Barat,020600,Kab. Sukabumi,020614,Cikembar
020000,Jawa Barat,020600,Kab. Sukabumi,020615,Nyalindung
020000,Jawa Barat,020600,Kab. Sukabumi,020616,Gegerbitung
020000,Jawa Barat,020600,Kab. Sukabumi,020617,Sukaraja
020000,Jawa Barat,020600,Kab. Sukabumi,020618,Sukabumi
020000,Jawa Barat,020600,Kab. Sukabumi,020619,Kadudampit
020000,Jawa Barat,020600,Kab. Sukabumi,020620,Cisaat
020000,Jawa Barat,020600,Kab. Sukabumi,020621,Cibadak
020000,Jawa Barat,020600,Kab. Sukabumi,020622,Nagrak
020000,Jawa Barat,020600,Kab. Sukabumi,020623,Cicurug
020000,Jawa Barat,020600,Kab. Sukabumi,020624,Cidahu
020000,Jawa Barat,020600,Kab. Sukabumi,020625,Parakansalak
020000,Jawa Barat,020600,Kab. Sukabumi,020626,Parungkuda
020000,Jawa Barat,020600,Kab. Sukabumi,020627,Kalapa Nunggal
020000,Jawa Barat,020600,Kab. Sukabumi,020628,Cikidang
020000,Jawa Barat,020600,Kab. Sukabumi,020629,Cisolok
020000,Jawa Barat,020600,Kab. Sukabumi,020630,Kabandungan
020000,Jawa Barat,020600,Kab. Sukabumi,020631,Gunung Guruh
020000,Jawa Barat,020600,Kab. Sukabumi,020632,Cikakak
020000,Jawa Barat,020600,Kab. Sukabumi,020633,Bantar Gadung
020000,Jawa Barat,020600,Kab. Sukabumi,020634,Cicantayan
020000,Jawa Barat,020600,Kab. Sukabumi,020635,Simpenan
020000,Jawa Barat,020600,Kab. Sukabumi,020636,Kebon Pedes
020000,Jawa Barat,020600,Kab. Sukabumi,020637,Cidadap
020000,Jawa Barat,020600,Kab. Sukabumi,020638,Cibitung
020000,Jawa Barat,020600,Kab. Sukabumi,020639,Curugkembar
020000,Jawa Barat,020600,Kab. Sukabumi,020640,Purabaya
020000,Jawa Barat,020600,Kab. Sukabumi,020641,Cireunghas
020000,Jawa Barat,020600,Kab. Sukabumi,020642,Sukalarang
020000,Jawa Barat,020600,Kab. Sukabumi,020643,Caringin
020000,Jawa Barat,020600,Kab. Sukabumi,020644,Bojong Genteng
020000,Jawa Barat,020600,Kab. Sukabumi,020645,Waluran
020000,Jawa Barat,020600,Kab. Sukabumi,020646,Cimanggu
020000,Jawa Barat,020600,Kab. Sukabumi,020647,Ciambar
020000,Jawa Barat,020700,Kab. Cianjur,020701,Agrabinta
020000,Jawa Barat,020700,Kab. Cianjur,020702,Sindang Barang
020000,Jawa Barat,020700,Kab. Cianjur,020703,Cidaun
020000,Jawa Barat,020700,Kab. Cianjur,020704,Naringgul
020000,Jawa Barat,020700,Kab. Cianjur,020705,Cibinong
020000,Jawa Barat,020700,Kab. Cianjur,020706,Tanggeung
020000,Jawa Barat,020700,Kab. Cianjur,020707,Kadupandak
020000,Jawa Barat,020700,Kab. Cianjur,020708,Takokak
020000,Jawa Barat,020700,Kab. Cianjur,020709,Sukanagara
020000,Jawa Barat,020700,Kab. Cianjur,020710,Pagelaran
020000,Jawa Barat,020700,Kab. Cianjur,020711,Campaka
020000,Jawa Barat,020700,Kab. Cianjur,020712,Cibeber
020000,Jawa Barat,020700,Kab. Cianjur,020713,Warungkondang
020000,Jawa Barat,020700,Kab. Cianjur,020714,Cilaku
020000,Jawa Barat,020700,Kab. Cianjur,020715,Sukaluyu
020000,Jawa Barat,020700,Kab. Cianjur,020717,Ciranjang
020000,Jawa Barat,020700,Kab. Cianjur,020718,Mande
020000,Jawa Barat,020700,Kab. Cianjur,020719,Karang Tengah
020000,Jawa Barat,020700,Kab. Cianjur,020720,Cianjur
020000,Jawa Barat,020700,Kab. Cianjur,020721,Cugenang
020000,Jawa Barat,020700,Kab. Cianjur,020722,Pacet
020000,Jawa Barat,020700,Kab. Cianjur,020723,Sukaresmi
020000,Jawa Barat,020700,Kab. Cianjur,020724,Cikalong Kulon
020000,Jawa Barat,020700,Kab. Cianjur,020725,Bojong Picung
020000,Jawa Barat,020700,Kab. Cianjur,020726,Campaka Mulya
020000,Jawa Barat,020700,Kab. Cianjur,020727,Cikadu
020000,Jawa Barat,020700,Kab. Cianjur,020728,Leles
020000,Jawa Barat,020700,Kab. Cianjur,020729,Cijati
020000,Jawa Barat,020700,Kab. Cianjur,020730,Gekbrong
020000,Jawa Barat,020700,Kab. Cianjur,020731,Cipanas
020000,Jawa Barat,020700,Kab. Cianjur,020732,Haurwangi
020000,Jawa Barat,020700,Kab. Cianjur,020733,Pasirkuda
020000,Jawa Barat,020800,Kab. Bandung,020801,Ciwidey
020000,Jawa Barat,020800,Kab. Bandung,020802,Pasirjambu
020000,Jawa Barat,020800,Kab. Bandung,020803,Cimaung
020000,Jawa Barat,020800,Kab. Bandung,020804,Pangalengan
020000,Jawa Barat,020800,Kab. Bandung,020805,Kertasari
020000,Jawa Barat,020800,Kab. Bandung,020806,Pacet
020000,Jawa Barat,020800,Kab. Bandung,020807,Ibun
020000,Jawa Barat,020800,Kab. Bandung,020808,Paseh
020000,Jawa Barat,020800,Kab. Bandung,020809,Cikancung
020000,Jawa Barat,020800,Kab. Bandung,020810,Cicalengka
020000,Jawa Barat,020800,Kab. Bandung,020811,Rancaekek
020000,Jawa Barat,020800,Kab. Bandung,020812,Majalaya
020000,Jawa Barat,020800,Kab. Bandung,020813,Ciparay
020000,Jawa Barat,020800,Kab. Bandung,020814,Baleendah
020000,Jawa Barat,020800,Kab. Bandung,020815,Arjasari
020000,Jawa Barat,020800,Kab. Bandung,020816,Banjaran
020000,Jawa Barat,020800,Kab. Bandung,020817,Pameungpeuk
020000,Jawa Barat,020800,Kab. Bandung,020818,Katapang
020000,Jawa Barat,020800,Kab. Bandung,020819,Soreang
020000,Jawa Barat,020800,Kab. Bandung,020820,Margaasih
020000,Jawa Barat,020800,Kab. Bandung,020821,Margahayu
020000,Jawa Barat,020800,Kab. Bandung,020822,Dayeuhkolot
020000,Jawa Barat,020800,Kab. Bandung,020823,Bojongsoang
020000,Jawa Barat,020800,Kab. Bandung,020824,Cileunyi
020000,Jawa Barat,020800,Kab. Bandung,020825,Cilengkrang
020000,Jawa Barat,020800,Kab. Bandung,020826,Cimenyan
020000,Jawa Barat,020800,Kab. Bandung,020829,Rancabali
020000,Jawa Barat,020800,Kab. Bandung,020830,Nagreg
020000,Jawa Barat,020800,Kab. Bandung,020831,Solokanjeruk
020000,Jawa Barat,020800,Kab. Bandung,020832,Cangkuang
020000,Jawa Barat,020800,Kab. Bandung,020833,Kutawaringin
020000,Jawa Barat,021000,Kab. Sumedang,021001,Jatinangor
020000,Jawa Barat,021000,Kab. Sumedang,021002,Cimanggung
020000,Jawa Barat,021000,Kab. Sumedang,021003,Tanjungsari
020000,Jawa Barat,021000,Kab. Sumedang,021004,Rancakalong
020000,Jawa Barat,021000,Kab. Sumedang,021005,Sumedang Selatan
020000,Jawa Barat,021000,Kab. Sumedang,021006,Sumedang Utara
020000,Jawa Barat,021000,Kab. Sumedang,021007,Situraja
020000,Jawa Barat,021000,Kab. Sumedang,021008,Darmaraja
020000,Jawa Barat,021000,Kab. Sumedang,021009,Cibugel
020000,Jawa Barat,021000,Kab. Sumedang,021010,Wado
020000,Jawa Barat,021000,Kab. Sumedang,021012,Tomo
020000,Jawa Barat,021000,Kab. Sumedang,021013,Ujungjaya
020000,Jawa Barat,021000,Kab. Sumedang,021014,Conggeang
020000,Jawa Barat,021000,Kab. Sumedang,021015,Paseh
020000,Jawa Barat,021000,Kab. Sumedang,021016,Cimalaka
020000,Jawa Barat,021000,Kab. Sumedang,021017,Tanjungkerta
020000,Jawa Barat,021000,Kab. Sumedang,021018,Buahdua
020000,Jawa Barat,021000,Kab. Sumedang,021019,Ganeas
020000,Jawa Barat,021000,Kab. Sumedang,021020,Jatigede
020000,Jawa Barat,021000,Kab. Sumedang,021023,Pamulihan
020000,Jawa Barat,021000,Kab. Sumedang,021024,Cisitu
020000,Jawa Barat,021000,Kab. Sumedang,021025,Jatinunggal
020000,Jawa Barat,021000,Kab. Sumedang,021026,Cisarua
020000,Jawa Barat,021000,Kab. Sumedang,021027,Tanjungmedar
020000,Jawa Barat,021000,Kab. Sumedang,021028,Surian
020000,Jawa Barat,021000,Kab. Sumedang,021029,Sukasari
020000,Jawa Barat,021100,Kab. Garut,021101,Talegong
020000,Jawa Barat,021100,Kab. Garut,021102,Cisewu
020000,Jawa Barat,021100,Kab. Garut,021103,Bungbulang
020000,Jawa Barat,021100,Kab. Garut,021104,Pamulihan
020000,Jawa Barat,021100,Kab. Garut,021105,Pakenjeng
020000,Jawa Barat,021100,Kab. Garut,021106,Cikelet
020000,Jawa Barat,021100,Kab. Garut,021107,Pameungpeuk
020000,Jawa Barat,021100,Kab. Garut,021108,Cibalong
020000,Jawa Barat,021100,Kab. Garut,021109,Cisompet
020000,Jawa Barat,021100,Kab. Garut,021110,Peundeuy
020000,Jawa Barat,021100,Kab. Garut,021111,Singajaya
020000,Jawa Barat,021100,Kab. Garut,021112,Cikajang
020000,Jawa Barat,021100,Kab. Garut,021113,Banjarwangi
020000,Jawa Barat,021100,Kab. Garut,021114,Cilawu
020000,Jawa Barat,021100,Kab. Garut,021115,Bayongbong
020000,Jawa Barat,021100,Kab. Garut,021116,Cisurupan
020000,Jawa Barat,021100,Kab. Garut,021117,Samarang
020000,Jawa Barat,021100,Kab. Garut,021119,Garut Kota
020000,Jawa Barat,021100,Kab. Garut,021120,Karangpawitan
020000,Jawa Barat,021100,Kab. Garut,021121,Wanaraja
020000,Jawa Barat,021100,Kab. Garut,021122,Sukawening
020000,Jawa Barat,021100,Kab. Garut,021123,Banyuresmi
020000,Jawa Barat,021100,Kab. Garut,021124,Leles
020000,Jawa Barat,021100,Kab. Garut,021125,Leuwigoong
020000,Jawa Barat,021100,Kab. Garut,021126,Cibatu
020000,Jawa Barat,021100,Kab. Garut,021127,Cibiuk
020000,Jawa Barat,021100,Kab. Garut,021128,Kadungora
020000,Jawa Barat,021100,Kab. Garut,021129,Blubur Limbangan
020000,Jawa Barat,021100,Kab. Garut,021130,Selaawi
020000,Jawa Barat,021100,Kab. Garut,021131,Malangbong
020000,Jawa Barat,021100,Kab. Garut,021132,Mekarmukti
020000,Jawa Barat,021100,Kab. Garut,021133,Caringin
020000,Jawa Barat,021100,Kab. Garut,021134,Cihurip
020000,Jawa Barat,021100,Kab. Garut,021135,Sukaresmi
020000,Jawa Barat,021100,Kab. Garut,021136,Pasirwangi
020000,Jawa Barat,021100,Kab. Garut,021137,Karangtengah
020000,Jawa Barat,021100,Kab. Garut,021138,Kersamanah
020000,Jawa Barat,021100,Kab. Garut,021139,Tarogong Kaler
020000,Jawa Barat,021100,Kab. Garut,021140,Tarogong Kidul
020000,Jawa Barat,021100,Kab. Garut,021141,Cigedug
020000,Jawa Barat,021100,Kab. Garut,021142,Sucinaraja
020000,Jawa Barat,021100,Kab. Garut,021143,Pangatikan
020000,Jawa Barat,021200,Kab. Tasikmalaya,021201,Cipatujah
020000,Jawa Barat,021200,Kab. Tasikmalaya,021202,Karangnunggal
020000,Jawa Barat,021200,Kab. Tasikmalaya,021203,Cikalong
020000,Jawa Barat,021200,Kab. Tasikmalaya,021204,Pancatengah
020000,Jawa Barat,021200,Kab. Tasikmalaya,021205,Cikatomas
020000,Jawa Barat,021200,Kab. Tasikmalaya,021206,Cibalong
020000,Jawa Barat,021200,Kab. Tasikmalaya,021207,Bantarkalong
020000,Jawa Barat,021200,Kab. Tasikmalaya,021208,Bojonggambir
020000,Jawa Barat,021200,Kab. Tasikmalaya,021209,Sodonghilir
020000,Jawa Barat,021200,Kab. Tasikmalaya,021210,Taraju
020000,Jawa Barat,021200,Kab. Tasikmalaya,021211,Salawu
020000,Jawa Barat,021200,Kab. Tasikmalaya,021212,Tanjungjaya
020000,Jawa Barat,021200,Kab. Tasikmalaya,021213,Sukaraja
020000,Jawa Barat,021200,Kab. Tasikmalaya,021214,Salopa
020000,Jawa Barat,021200,Kab. Tasikmalaya,021215,Cineam
020000,Jawa Barat,021200,Kab. Tasikmalaya,021216,Manonjaya
020000,Jawa Barat,021200,Kab. Tasikmalaya,021219,Singaparna
020000,Jawa Barat,021200,Kab. Tasikmalaya,021220,Cigalontang
020000,Jawa Barat,021200,Kab. Tasikmalaya,021221,Leuwisari
020000,Jawa Barat,021200,Kab. Tasikmalaya,021223,Cisayong
020000,Jawa Barat,021200,Kab. Tasikmalaya,021224,Rajapolah
020000,Jawa Barat,021200,Kab. Tasikmalaya,021225,Jamanis
020000,Jawa Barat,021200,Kab. Tasikmalaya,021226,Ciawi
020000,Jawa Barat,021200,Kab. Tasikmalaya,021227,Pagerageung
020000,Jawa Barat,021200,Kab. Tasikmalaya,021228,Parungponteng
020000,Jawa Barat,021200,Kab. Tasikmalaya,021229,Sariwangi
020000,Jawa Barat,021200,Kab. Tasikmalaya,021230,Sukaratu
020000,Jawa Barat,021200,Kab. Tasikmalaya,021231,Sukarame
020000,Jawa Barat,021200,Kab. Tasikmalaya,021232,Bojongasih
020000,Jawa Barat,021200,Kab. Tasikmalaya,021233,Culamega
020000,Jawa Barat,021200,Kab. Tasikmalaya,021234,Puspahiang
020000,Jawa Barat,021200,Kab. Tasikmalaya,021235,Jatiwaras
020000,Jawa Barat,021200,Kab. Tasikmalaya,021236,Mangunreja
020000,Jawa Barat,021200,Kab. Tasikmalaya,021237,Gunungtanjung
020000,Jawa Barat,021200,Kab. Tasikmalaya,021238,Karangjaya
020000,Jawa Barat,021200,Kab. Tasikmalaya,021239,Padakembang
020000,Jawa Barat,021200,Kab. Tasikmalaya,021240,Sukahening
020000,Jawa Barat,021200,Kab. Tasikmalaya,021241,Kadipaten
020000,Jawa Barat,021200,Kab. Tasikmalaya,021242,Sukaresik
020000,Jawa Barat,021400,Kab. Ciamis,021410,Banjarsari
020000,Jawa Barat,021400,Kab. Ciamis,021411,Lakbok
020000,Jawa Barat,021400,Kab. Ciamis,021412,Pamarican
020000,Jawa Barat,021400,Kab. Ciamis,021413,Cidolog
020000,Jawa Barat,021400,Kab. Ciamis,021414,Cimaragas
020000,Jawa Barat,021400,Kab. Ciamis,021415,Cijeungjing
020000,Jawa Barat,021400,Kab. Ciamis,021416,Cisaga
020000,Jawa Barat,021400,Kab. Ciamis,021417,Tambaksari
020000,Jawa Barat,021400,Kab. Ciamis,021418,Rancah
020000,Jawa Barat,021400,Kab. Ciamis,021419,Rajadesa
020000,Jawa Barat,021400,Kab. Ciamis,021420,Sukadana
020000,Jawa Barat,021400,Kab. Ciamis,021421,Ciamis
020000,Jawa Barat,021400,Kab. Ciamis,021422,Cikoneng
020000,Jawa Barat,021400,Kab. Ciamis,021423,Cihaurbeuti
020000,Jawa Barat,021400,Kab. Ciamis,021424,Sadananya
020000,Jawa Barat,021400,Kab. Ciamis,021425,Cipaku
020000,Jawa Barat,021400,Kab. Ciamis,021426,Jatinagara
020000,Jawa Barat,021400,Kab. Ciamis,021427,Panawangan
020000,Jawa Barat,021400,Kab. Ciamis,021428,Kawali
020000,Jawa Barat,021400,Kab. Ciamis,021429,Panjalu
020000,Jawa Barat,021400,Kab. Ciamis,021430,Panumbangan
020000,Jawa Barat,021400,Kab. Ciamis,021431,Sukamantri
020000,Jawa Barat,021400,Kab. Ciamis,021432,Sindangkasih
020000,Jawa Barat,021400,Kab. Ciamis,021433,Purwadadi
020000,Jawa Barat,021400,Kab. Ciamis,021434,Baregbeg
020000,Jawa Barat,021400,Kab. Ciamis,021435,Lumbung
020000,Jawa Barat,021400,Kab. Ciamis,021438,Banjaranyar
020000,Jawa Barat,021500,Kab. Kuningan,021501,Darma
020000,Jawa Barat,021500,Kab. Kuningan,021502,Kadugede
020000,Jawa Barat,021500,Kab. Kuningan,021503,Ciniru
020000,Jawa Barat,021500,Kab. Kuningan,021504,Selajambe
020000,Jawa Barat,021500,Kab. Kuningan,021505,Subang
020000,Jawa Barat,021500,Kab. Kuningan,021506,Ciwaru
020000,Jawa Barat,021500,Kab. Kuningan,021507,Cibingbin
020000,Jawa Barat,021500,Kab. Kuningan,021508,Luragung
020000,Jawa Barat,021500,Kab. Kuningan,021509,Cidahu
020000,Jawa Barat,021500,Kab. Kuningan,021510,Ciawigebang
020000,Jawa Barat,021500,Kab. Kuningan,021511,Lebakwangi
020000,Jawa Barat,021500,Kab. Kuningan,021512,Garawangi
020000,Jawa Barat,021500,Kab. Kuningan,021513,Kuningan
020000,Jawa Barat,021500,Kab. Kuningan,021514,Cigugur
020000,Jawa Barat,021500,Kab. Kuningan,021515,Kramatmulya
020000,Jawa Barat,021500,Kab. Kuningan,021516,Jalaksana
020000,Jawa Barat,021500,Kab. Kuningan,021517,Cilimus
020000,Jawa Barat,021500,Kab. Kuningan,021518,Mandirancan
020000,Jawa Barat,021500,Kab. Kuningan,021519,Pasawahan
020000,Jawa Barat,021500,Kab. Kuningan,021520,Pancalang
020000,Jawa Barat,021500,Kab. Kuningan,021521,Cipicung
020000,Jawa Barat,021500,Kab. Kuningan,021522,Kalimanggis
020000,Jawa Barat,021500,Kab. Kuningan,021523,Japara
020000,Jawa Barat,021500,Kab. Kuningan,021524,Karangkancana
020000,Jawa Barat,021500,Kab. Kuningan,021525,Nusaherang
020000,Jawa Barat,021500,Kab. Kuningan,021526,Cilebak
020000,Jawa Barat,021500,Kab. Kuningan,021527,Hantara
020000,Jawa Barat,021500,Kab. Kuningan,021528,Cimahi
020000,Jawa Barat,021500,Kab. Kuningan,021529,Cibeureum
020000,Jawa Barat,021500,Kab. Kuningan,021530,Sindangagung
020000,Jawa Barat,021500,Kab. Kuningan,021531,Maleber
020000,Jawa Barat,021500,Kab. Kuningan,021532,Cigandamekar
020000,Jawa Barat,021600,Kab. Majalengka,021601,Lemahsugih
020000,Jawa Barat,021600,Kab. Majalengka,021602,Bantarujeg
020000,Jawa Barat,021600,Kab. Majalengka,021603,Cikijing
020000,Jawa Barat,021600,Kab. Majalengka,021604,Talaga
020000,Jawa Barat,021600,Kab. Majalengka,021605,Argapura
020000,Jawa Barat,021600,Kab. Majalengka,021606,Maja
020000,Jawa Barat,021600,Kab. Majalengka,021607,Majalengka
020000,Jawa Barat,021600,Kab. Majalengka,021608,Cigasong
020000,Jawa Barat,021600,Kab. Majalengka,021609,Sukahaji
020000,Jawa Barat,021600,Kab. Majalengka,021610,Rajagaluh
020000,Jawa Barat,021600,Kab. Majalengka,021611,Sindangwangi
020000,Jawa Barat,021600,Kab. Majalengka,021612,Leuwimunding
020000,Jawa Barat,021600,Kab. Majalengka,021613,Palasah
020000,Jawa Barat,021600,Kab. Majalengka,021614,Jatiwangi
020000,Jawa Barat,021600,Kab. Majalengka,021615,Dawuan
020000,Jawa Barat,021600,Kab. Majalengka,021616,Panyingkiran
020000,Jawa Barat,021600,Kab. Majalengka,021617,Kadipaten
020000,Jawa Barat,021600,Kab. Majalengka,021618,Kertajati
020000,Jawa Barat,021600,Kab. Majalengka,021619,Jatitujuh
020000,Jawa Barat,021600,Kab. Majalengka,021620,Ligung
020000,Jawa Barat,021600,Kab. Majalengka,021621,Sumberjaya
020000,Jawa Barat,021600,Kab. Majalengka,021622,Banjaran
020000,Jawa Barat,021600,Kab. Majalengka,021623,Cingambul
020000,Jawa Barat,021600,Kab. Majalengka,021624,Malausma
020000,Jawa Barat,021600,Kab. Majalengka,021625,Sindang
020000,Jawa Barat,021600,Kab. Majalengka,021626,Kasokandel
020000,Jawa Barat,021700,Kab. Cirebon,021701,Waled
020000,Jawa Barat,021700,Kab. Cirebon,021702,Ciledug
020000,Jawa Barat,021700,Kab. Cirebon,021703,Losari
020000,Jawa Barat,021700,Kab. Cirebon,021704,Babakan
020000,Jawa Barat,021700,Kab. Cirebon,021705,Karang Sembung
020000,Jawa Barat,021700,Kab. Cirebon,021706,Lemah Abang
020000,Jawa Barat,021700,Kab. Cirebon,021707,Sedong
020000,Jawa Barat,021700,Kab. Cirebon,021708,Astana Japura
020000,Jawa Barat,021700,Kab. Cirebon,021709,Mundu
020000,Jawa Barat,021700,Kab. Cirebon,021710,Beber
020000,Jawa Barat,021700,Kab. Cirebon,021712,Sumber
020000,Jawa Barat,021700,Kab. Cirebon,021713,Palimanan
020000,Jawa Barat,021700,Kab. Cirebon,021714,Plumbon
020000,Jawa Barat,021700,Kab. Cirebon,021715,Weru
020000,Jawa Barat,021700,Kab. Cirebon,021718,Kapetakan
020000,Jawa Barat,021700,Kab. Cirebon,021719,Klangenan
020000,Jawa Barat,021700,Kab. Cirebon,021720,Arjawinangun
020000,Jawa Barat,021700,Kab. Cirebon,021721,Ciwaringin
